time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,1.150277924661839,-2.136303926502034,23.568681107423327,5.971606466234341,6.270790509785964,0.0,0.520459075793143,-2.8834896931255525,4.834023290756624,-0.16702892229929828,0.03069964387953941,0.0,418.75228002462876,418.5523420897242,418.2075865557395,418.85758537623497
3.840000000000003,1.1817287623809183,-2.315326284834578,23.85939934917523,5.961782878111997,6.273337480538318,0.0,0.5276779662797644,-3.084741236803057,4.855833305050317,-0.15783443791846496,0.0591832665269563,0.0,449.7697366884734,452.0719895957399,450.08649363673146,450.804915619127
3.900000000000003,1.2135715755931835,-2.507111037228104,24.152845279144643,5.953104052868881,6.276365613014743,0.0,0.5333869623838634,-3.3088033474581966,4.924683654666558,-0.12648679821158618,0.020719095912158134,0.0,469.2959777154054,466.30160989065604,465.9055565768952,468.33122479189205
3.960000000000003,1.245714557458316,-2.7131246471269193,24.452113862780774,5.945836805735862,6.277533189166441,0.0,0.537901670469704,-3.5588412194004593,5.049616491986802,-0.11211858220399328,0.01681370506264997,0.0,487.6543510325454,487.36241580153603,485.91730072565656,486.98140856041545
4.020000000000002,1.278094115901435,-2.9338072145351832,24.75738341996057,5.9392989119925765,6.278154325318187,0.0,0.5413204543355877,-3.7977177770759583,5.124962477792624,-0.10330935358209184,-0.007495363076012212,0.0,475.95174851129303,474.0871951809657,473.38020313733523,474.0480119522043
4.080000000000001,1.3106563953848245,-3.167993762131329,25.064394222322754,5.933021948900953,6.277642529281032,0.0,0.5441304139479807,-4.0090234436764,5.108149236870627,-0.10736419327839969,-0.010683833733965418,0.0,447.36527392628767,447.10564191498423,446.6522034029876,446.31181066099765
4.14,1.3433981818246221,-3.415056687200527,25.370525505591445,5.927168873657575,6.276521142098723,0.0,0.5473325255150482,-4.226916783737181,5.09559111629114,-0.08291827807145932,-0.043886061608881394,0.0,450.89878414879325,448.2077787663191,448.6653380258551,450.63776347505103
4.199999999999998,1.3763724073858385,-3.6759167229055416,25.677461118514795,5.922606264917565,6.273726650511325,0.0,0.5520752931084432,-4.468754049101724,5.134677588653872,-0.06498187291973193,-0.0525805537000253,0.0,467.0911140153538,466.4112337446296,468.2146538490081,469.60393699523485
4.259999999999997,1.4097092405814649,-3.9521086942805526,25.988567006271477,5.918463934608804,6.271213320828657,0.0,0.55944717861031,-4.737825469451987,5.234234940391989,-0.07872105260354613,-0.026276374744312304,0.0,488.11837865315994,490.0768968194374,488.8658707079172,487.8376335000293
4.319999999999996,1.4434801172366112,-4.24285122465677,26.301109778010872,5.913918328786817,6.269328896729055,0.0,0.5663927720808607,-4.9540563453794215,5.183404110888252,-0.07041617368715955,-0.04440476237551367,0.0,443.44116963572156,441.94870383455776,442.9501683840227,443.62821377240084
4.379999999999995,1.4776906213309389,-4.5463339019255695,26.60967040739244,5.9097695335023985,6.266554446361756,0.0,0.5741788282022956,-5.162525080956694,5.101670357573511,-0.06672240720760227,-0.05019073652133137,0.0,433.56243792132636,433.07458560750985,433.3458998001525,433.6526061570155
4.439999999999993,1.5124724505982488,-4.863658429737708,26.91641445553709,5.906362941514011,6.26408816050699,0.0,0.5854677132408764,-5.415248790403783,5.122224433295583,-0.04198943779591436,-0.027302652869442456,0.0,467.9428275575611,469.7206401400618,466.798297048223,468.72257484743216
4.499999999999992,1.5479252975781532,-5.195282130193964,27.221900299221357,5.904103288779677,6.262244604816004,0.0,0.5964368517349621,-5.639242426048545,5.060267668304211,-0.03016987628575555,-0.03864274398255036,0.0,443.73924493575737,442.80676809779584,441.9619125111761,442.93455514851
4.559999999999991,1.5841536231123294,-5.5418786022499775,27.527257659949402,5.9022311186928125,6.25964989634298,0.0,0.6114068496248726,-5.914068141741408,5.117211578045748,-0.03335279863733965,-0.054557504069980015,0.0,483.05720188812,481.8543811455966,482.7605802087006,482.5200446517053
4.6199999999999894,1.621202850389274,-5.902964174682161,27.830764517471913,5.900095491116538,6.256075271081894,0.0,0.6238318069909885,-6.122612037994835,4.999617451033101,-0.0405004431392823,-0.07220681156161787,0.0,426.6769108773473,425.16423376642547,428.1336930323692,427.5243241661027
4.679999999999988,1.6590451034540539,-6.276508291530049,28.12681012835439,5.897733211320073,6.251890172108391,0.0,0.6379010321177795,-6.329414032081517,4.868540720823787,-0.037204217171855986,-0.06524740485979096,0.0,421.5978293090025,422.1948768989823,422.51198464816974,422.7952883807843
4.739999999999987,1.6979131135332397,-6.663979051408357,28.418444414618275,5.895819928273106,6.249092858485264,0.0,0.6579803772208004,-6.586588439162019,4.85185544990167,-0.022950594065733063,-0.02373886303571121,0.0,460.25081918025285,463.5234949477891,460.84285164522566,461.96805302721674
4.799999999999986,1.7380147039489275,-7.066798097529852,28.708581768381755,5.895466576485017,6.247592562895688,0.0,0.6788551636087596,-6.840999701647281,4.818799026956748,0.015751565879918442,-0.02766518900018285,0.0,458.01612226904155,457.70358590803113,456.24036155112253,459.3208058318834
4.859999999999984,1.7792836999953165,-7.483774426919033,28.993786554025686,5.896569359426373,6.245949459204212,0.0,0.6969099512428906,-7.058677297332007,4.68811807327292,0.02317628109865217,-0.026830694250305855,0.0,425.2670321787219,425.33830989643184,425.31470973752425,425.95028192976224
4.919999999999983,1.8217335064111573,-7.914630474650953,29.272949412313874,5.897563138307667,6.245265926520258,0.0,0.7181644103029041,-7.303515933491319,4.617037823871085,-0.001905441289670939,0.00886541601879359,0.0,444.5649073560479,447.48101046587794,447.04720339020423,444.9981601993862
4.979999999999982,1.8655387370245053,-8.361005109929758,29.549644589394575,5.897750494755517,6.245830378252553,0.0,0.7419321859534405,-7.575907175437778,4.605412449338435,0.011648449594768233,0.010470305946111294,0.0,466.21972067119424,466.3450014898832,466.21065901775484,467.26870104628955
5.0399999999999805,1.9105789383170702,-8.822013091626115,29.82115031336734,5.898120635910374,6.246445828034904,0.0,0.7593753532520223,-7.7916807027281365,4.4449905668086025,-0.008011305563689685,0.009828444136734336,0.0,416.66991060187894,416.6136580358788,418.18038904149176,416.46376091283526
